Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Amp
High Voltage:,0
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,3
Lower Discriminator:,0
Calibration Coefficients:,0.004836734693877354,0.003244897959183674
Calibration Channels:,360,409
Calibration Energies:,1.173,1.332
Elapsed Real Time:,367.26
Elapsed Live Time:,350.34
Start Time:,May 10, 2025, 01:03:26
End Time:,May 10, 2025, 01:09:34
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
999,3.2464897959183676,235
1000,3.249734693877551,221
1001,3.252979591836735,250
1002,3.2562244897959185,253
1003,3.2594693877551024,238
1004,3.262714285714286,227
1005,3.26595918367347,217
1006,3.2692040816326533,216
1007,3.2724489795918372,238
1008,3.2756938775510207,250
1009,3.278938775510204,234
1010,3.282183673469388,198
1011,3.2854285714285716,210
1012,3.2886734693877555,229
1013,3.291918367346939,228
1014,3.295163265306123,233
1015,3.2984081632653064,211
1016,3.30165306122449,234
1017,3.304897959183674,205
1018,3.3081428571428573,221
1019,3.311387755102041,203
1020,3.3146326530612247,225
1021,3.3178775510204086,218
1022,3.321122448979592,221
1023,3.324367346938776,221
